Surname_Group,UniqueTransported,TransportedCount,TotalPeople,Group,AllSameTransported,NotTransportedCount
Meake_3132,1,1,1,3132,True,0
Meake_3418,1,1,1,3418,True,0
Meake_499,2,1,2,499,False,1
Meake_809,2,2,4,809,False,2
Meate_4842,1,0,1,4842,True,1
Meate_6004,1,1,1,6004,True,0
Meate_6592,1,1,1,6592,True,0
Meate_6841,1,1,1,6841,True,0
Meau_7670,1,1,1,7670,True,0
Meau_8377,1,0,1,8377,True,1
Medington_4706,2,1,2,4706,False,1
Medington_7177,1,0,1,7177,True,1
Mejiaddox_140,1,1,1,140,True,0
Mejiaddox_1775,1,1,1,1775,True,0
Mejiaddox_2930,1,0,1,2930,True,1
Mejiaddox_3042,1,0,1,3042,True,1
Mejiaddox_3941,1,0,1,3941,True,1
Mejiaddox_8611,1,0,1,8611,True,1
Mejiamsey_1846,1,0,1,1846,True,1
Mejiarkerox_4373,1,0,1,4373,True,1
Mejiarkerox_4407,1,1,1,4407,True,0
Mejiarkerox_7640,1,1,1,7640,True,0
Mele_4017,2,2,4,4017,False,2
Mele_4753,1,0,1,4753,True,1
Meleon_1836,1,1,1,1836,True,0
Meleon_4173,1,0,1,4173,True,1
Meleon_7777,1,1,1,7777,True,0
Meleon_8684,1,0,1,8684,True,1
Meleon_8791,1,0,1,8791,True,1
Melez_3252,1,0,1,3252,True,1
Melez_5240,1,1,1,5240,True,0
Melez_5243,1,1,1,5243,True,0
Melie_333,1,1,1,333,True,0
Melie_4225,1,0,1,4225,True,1
Melie_7850,1,0,1,7850,True,1
Mellé_4461,1,1,1,4461,True,0
Mellé_5187,1,0,1,5187,True,1
Melte_1474,1,1,1,1474,True,0
Melte_3159,1,1,1,3159,True,0
Melto_431,1,1,1,431,True,0
Meltoney_1390,1,1,1,1390,True,0
Meltoney_2537,1,1,1,2537,True,0
Meltonway_5916,1,1,1,5916,True,0
Meltonway_767,1,0,1,767,True,1
Meltonway_7976,1,1,1,7976,True,0
Ments_1431,1,1,1,1431,True,0
Ments_542,1,0,1,542,True,1
Ments_6782,1,0,1,6782,True,1
Mepie_397,1,1,1,397,True,0
Mepie_6598,1,1,1,6598,True,0
Mepie_6880,1,0,2,6880,True,2
Meplel_8581,1,1,1,8581,True,0
Merce_1729,1,1,1,1729,True,0
Merce_3634,1,1,1,3634,True,0
Merce_387,1,0,1,387,True,1
Merce_4977,2,1,2,4977,False,1
Merce_569,1,1,1,569,True,0
Merce_7234,1,0,1,7234,True,1
Merie_1564,1,0,1,1564,True,1
Merie_3377,1,1,1,3377,True,0
Merie_5729,1,1,1,5729,True,0
Merkins_263,1,1,1,263,True,0
Merkins_2641,1,0,1,2641,True,1
Merkins_2902,1,0,1,2902,True,1
Merkins_4564,1,0,1,4564,True,1
Merkins_6892,1,1,1,6892,True,0
Merkins_7356,2,1,2,7356,False,1
Meroliss_8097,1,1,1,8097,True,0
Merrelliss_5420,1,1,1,5420,True,0
Merrelliss_8059,1,0,1,8059,True,1
Merte_2724,2,1,2,2724,False,1
Merte_4130,1,1,1,4130,True,0
Merte_4135,1,0,1,4135,True,1
Merte_7401,1,0,1,7401,True,1
Merte_8406,1,0,1,8406,True,1
Mesty_127,1,0,1,127,True,1
Mesty_5530,2,1,2,5530,False,1
Meteet_2589,2,3,4,2589,False,1
Metful_4014,1,0,1,4014,True,1
Metiveal_3406,1,0,2,3406,True,2
Metiveal_8471,1,0,1,8471,True,1
Meyersones_2772,1,0,1,2772,True,1
Meyersones_3790,1,1,1,3790,True,0
Meyersones_3996,1,1,1,3996,True,0
Meyersones_5379,1,0,1,5379,True,1
Meyersones_7436,1,0,1,7436,True,1
Meyersones_815,1,0,1,815,True,1
Meyersones_9225,1,0,1,9225,True,1
Meyerthy_3220,1,0,1,3220,True,1
Meyerthy_9220,2,1,2,9220,False,1
Mickersones_2748,1,1,1,2748,True,0
Mickersones_7002,1,0,1,7002,True,1
Micknightt_3271,2,1,2,3271,False,1
Micknightt_3630,1,0,1,3630,True,1
Micknightt_4040,1,0,1,4040,True,1
Midtt_3612,1,1,1,3612,True,0
Midtt_3700,1,0,1,3700,True,1
Midtt_4053,1,1,1,4053,True,0
Midtt_6818,1,1,1,6818,True,0
Midtt_8685,1,1,1,8685,True,0
Miley_2969,1,0,1,2969,True,1
Miley_4807,1,0,1,4807,True,1
Mille_5946,1,0,1,5946,True,1
Mille_8226,1,3,3,8226,True,0
Mille_8476,1,1,1,8476,True,0
Mille_8641,2,2,3,8641,False,1
Mille_9097,1,1,1,9097,True,0
Milton_3381,1,0,1,3381,True,1
Milton_4396,1,0,1,4396,True,1
Milton_4754,1,0,1,4754,True,1
Milton_6137,1,0,1,6137,True,1
Miltongson_2143,1,0,2,2143,True,2
Miltongson_3432,1,0,1,3432,True,1
Miltongson_9119,1,0,1,9119,True,1
Miltongson_993,1,0,1,993,True,1
Min_4219,2,1,3,4219,False,2
Min_8066,1,1,1,8066,True,0
Min_9151,1,1,1,9151,True,0
Mine_8766,1,1,1,8766,True,0
Minen_1709,2,2,7,1709,False,5
Minen_2925,1,2,2,2925,True,0
Minen_9239,1,0,1,9239,True,1
Mingious_255,1,1,1,255,True,0
Miranciash_4476,1,0,1,4476,True,1
Miranciash_4656,1,0,2,4656,True,2
Mirandry_1715,1,0,1,1715,True,1
Mirandry_4043,1,0,1,4043,True,1
Mirandry_4055,1,0,1,4055,True,1
Mirandry_4757,1,0,1,4757,True,1
Mirandry_8209,1,1,1,8209,True,0
Mirez_1822,1,1,1,1822,True,0
Mirez_407,1,0,3,407,True,3
Mirez_4557,1,0,1,4557,True,1
Mirez_7358,1,0,1,7358,True,1
Mirezavis_4237,1,1,1,4237,True,0
Mirezavis_525,1,1,1,525,True,0
Mirezavis_6351,1,1,1,6351,True,0
Mirezavis_7806,1,0,1,7806,True,1
Mirezavis_8139,1,1,1,8139,True,0
Mirezavis_8573,1,1,1,8573,True,0
Mirezavis_8817,1,0,1,8817,True,1
Mirezavis_9152,1,1,1,9152,True,0
Mirinanty_3102,1,1,1,3102,True,0
Mirinanty_3396,1,1,1,3396,True,0
Mirinanty_4790,1,0,1,4790,True,1
Mirinanty_7376,1,1,1,7376,True,0
Mish_126,1,1,1,126,True,0
Mish_566,1,1,1,566,True,0
Mish_8947,1,1,1,8947,True,0
Missefle_709,1,3,3,709,True,0
Miste_1091,1,1,1,1091,True,0
Mith_5372,1,0,1,5372,True,1
Mitte_4996,1,1,1,4996,True,0
Mity_4916,1,1,1,4916,True,0
Mity_6238,1,1,1,6238,True,0
Mity_7892,1,1,1,7892,True,0
Mity_8860,1,1,1,8860,True,0
Modent_3439,2,3,4,3439,False,1
Modomel_3595,1,1,1,3595,True,0
Mondalley_7924,1,0,1,7924,True,1
Mondalley_9278,1,0,1,9278,True,1
Mondsey_2638,1,0,1,2638,True,1
Mondsey_3339,1,0,1,3339,True,1
Mondsey_718,1,0,1,718,True,1
Mondsey_7261,1,1,1,7261,True,0
Mone_3719,2,1,2,3719,False,1
Mone_6789,1,1,1,6789,True,0
Mone_9084,1,0,1,9084,True,1
Monfulewss_3020,1,0,1,3020,True,1
Monie_5484,1,1,1,5484,True,0
Monpreery_6006,2,1,2,6006,False,1
Monrad_2807,1,1,1,2807,True,0
Monroellynn_1646,1,1,1,1646,True,0
Monroellynn_2135,1,0,2,2135,True,2
Monroellynn_2454,1,0,1,2454,True,1
Monroellynn_5514,1,4,4,5514,True,0
Monroellynn_8883,1,0,1,8883,True,1
Monsintic_7396,1,1,1,7396,True,0
Monsoney_2983,1,1,1,2983,True,0
Monsoney_4560,1,1,1,4560,True,0
Monsoney_8444,1,0,1,8444,True,1
Moodman_1192,1,0,1,1192,True,1
Moodman_2338,2,1,2,2338,False,1
Moodman_2934,1,0,1,2934,True,1
Moodman_4661,2,1,5,4661,False,4
Moodman_4769,1,1,1,4769,True,0
Moodman_4903,1,0,1,4903,True,1
Moodman_5730,1,0,1,5730,True,1
Moodman_678,1,0,1,678,True,1
Moodmandez_2059,1,1,1,2059,True,0
Moodmandez_6461,1,1,1,6461,True,0
Moodmandez_8688,1,0,1,8688,True,1
Moodsey_1299,1,1,1,1299,True,0
Moodsey_1335,1,0,1,1335,True,1
Moodsey_2081,1,1,1,2081,True,0
Moodsey_2945,1,1,1,2945,True,0
Moodsey_3793,1,1,1,3793,True,0
Moodsey_41,1,1,1,41,True,0
Moodsey_5148,1,1,1,5148,True,0
Moodsey_5476,1,1,1,5476,True,0
Moodsey_6588,1,2,2,6588,True,0
Moodson_1753,1,1,1,1753,True,0
Moodson_1782,1,0,2,1782,True,2
Moodson_1979,1,0,1,1979,True,1
Moodson_379,1,1,1,379,True,0
Moodson_5048,1,1,1,5048,True,0
Moongton_3013,1,0,1,3013,True,1
Moongton_3410,1,1,1,3410,True,0
Moongton_449,1,1,1,449,True,0
Moongton_477,1,0,1,477,True,1
Moongton_6987,1,1,1,6987,True,0
Moorez_2006,1,0,3,2006,True,3
Moorez_7644,1,1,1,7644,True,0
Moraleney_1695,1,0,1,1695,True,1
Moraleney_2158,1,1,1,2158,True,0
Morandry_3255,1,1,1,3255,True,0
Morandry_5277,1,1,1,5277,True,0
Morandry_8459,1,0,1,8459,True,1
Moranthons_8504,1,2,2,8504,True,0
Moranthons_989,1,0,1,989,True,1
Morelly_4709,1,0,1,4709,True,1
Morelly_5738,1,1,1,5738,True,0
Morelly_6979,1,0,1,6979,True,1
Morelly_7936,1,0,2,7936,True,2
Morelly_8157,2,4,6,8157,False,2
Moreman_3121,1,1,1,3121,True,0
Moreman_3655,1,0,1,3655,True,1
Moreman_3886,1,1,1,3886,True,0
Moreman_7087,1,1,1,7087,True,0
Moreman_8511,1,0,1,8511,True,1
Moreman_8597,1,1,1,8597,True,0
Morez_5882,1,0,1,5882,True,1
Morez_5945,1,2,2,5945,True,0
Morez_7699,1,1,1,7699,True,0
Morgerson_2353,2,1,2,2353,False,1
Morgerson_8770,1,0,3,8770,True,3
Mormonized_3608,1,3,3,3608,True,0
Mormonized_433,2,1,2,433,False,1
Mornaned_1404,1,0,2,1404,True,2
Morrencis_3778,1,1,1,3778,True,0
Morrencis_3784,1,0,1,3784,True,1
Morrencis_5227,1,1,1,5227,True,0
Morrencis_7442,1,0,2,7442,True,2
Morrencis_8006,1,0,1,8006,True,1
Morrodgers_1225,1,1,1,1225,True,0
Morrodgers_4213,1,0,1,4213,True,1
Morrodgers_4464,1,0,1,4464,True,1
Morrodgers_4791,1,1,1,4791,True,0
Morrows_1886,1,0,1,1886,True,1
Morrows_199,1,0,1,199,True,1
Morrows_4875,1,1,1,4875,True,0
Morrows_6457,1,1,1,6457,True,0
Morrows_7119,1,0,1,7119,True,1
Morsentley_1800,1,1,1,1800,True,0
Morsentley_30,1,0,1,30,True,1
Morsentley_6035,2,1,2,6035,False,1
Mosepherry_2163,1,0,1,2163,True,1
Mosepherry_6573,1,1,1,6573,True,0
Mosepherry_8419,1,2,2,8419,True,0
Mostedry_5712,1,1,1,5712,True,0
Mostedry_5721,2,1,2,5721,False,1
Mostedry_74,1,1,1,74,True,0
Mosteraked_1671,1,0,1,1671,True,1
Mosteraked_2998,1,1,1,2998,True,0
Mosteraked_3175,1,1,1,3175,True,0
Mosteraked_381,1,2,2,381,True,0
Mosteraked_7186,1,0,2,7186,True,2
Mosteraked_8098,2,3,4,8098,False,1
Motive_6633,1,1,1,6633,True,0
Motive_689,1,1,1,689,True,0
Motled_5181,1,1,1,5181,True,0
Motled_6152,2,1,2,6152,False,1
Motled_8772,1,0,1,8772,True,1
Motter_1156,2,1,2,1156,False,1
Mullericer_4889,1,0,1,4889,True,1
Mullericer_5711,1,0,1,5711,True,1
Mullericer_5818,1,0,1,5818,True,1
Mullericer_7755,1,1,1,7755,True,0
Mulley_1601,1,0,1,1601,True,1
Mulley_1755,1,0,1,1755,True,1
Mulley_5698,1,0,1,5698,True,1
Mullon_6302,1,0,1,6302,True,1
Mullon_7179,1,1,1,7179,True,0
Munozaley_4777,1,1,1,4777,True,0
Munozaley_7914,2,1,3,7914,False,2
Munozanson_2965,1,0,1,2965,True,1
Munozanson_4498,2,1,4,4498,False,3
Munozanson_567,1,1,1,567,True,0
Mushe_3193,1,1,1,3193,True,0
Mushe_334,1,0,1,334,True,1
Mushe_6494,1,0,1,6494,True,1
Muspereed_6181,1,0,1,6181,True,1
Muspereed_7711,1,0,1,7711,True,1
Must_2751,1,1,1,2751,True,0
Must_4002,1,0,1,4002,True,1
Must_7157,2,1,2,7157,False,1
Must_8938,1,2,2,8938,True,0
Muste_2455,1,0,1,2455,True,1
Myling_139,1,1,1,139,True,0
Myling_3090,1,1,1,3090,True,0
Myling_3256,1,1,1,3256,True,0
Myling_8431,2,1,2,8431,False,1
Myling_8862,1,4,4,8862,True,0
Nache_3879,1,0,1,3879,True,1
Nache_6223,1,0,1,6223,True,1
Nacke_2449,2,2,3,2449,False,1
Nacke_5575,2,1,2,5575,False,1
Nacke_7331,1,0,1,7331,True,1
Nad_3497,1,0,1,3497,True,1
Nad_3562,1,0,2,3562,True,2
Nairconed_7713,1,1,1,7713,True,0
Nake_5360,1,1,1,5360,True,0
Nake_7742,1,2,2,7742,True,0
Nalanet_539,2,4,5,539,False,1
Nalanet_8996,1,0,1,8996,True,1
Namsheary_3851,1,0,1,3851,True,1
Namsheary_4603,2,1,2,4603,False,1
Namsheary_6799,1,1,1,6799,True,0
Nan_3831,1,0,1,3831,True,1
Nan_5487,1,1,1,5487,True,0
Nan_6744,1,0,5,6744,True,5
Nan_850,1,1,1,850,True,0
Nane_5625,1,0,1,5625,True,1
Nanie_3592,1,0,1,3592,True,1
Nanie_5251,1,1,1,5251,True,0
Nanie_5394,1,1,1,5394,True,0
Nanie_8287,1,0,1,8287,True,1
Nasquez_2578,1,0,1,2578,True,1
Nasquez_5520,1,1,1,5520,True,0
Nasquez_5875,1,0,1,5875,True,1
Nasquez_7019,1,0,2,7019,True,2
Nate_231,1,0,1,231,True,1
Nate_5455,1,0,1,5455,True,1
Nate_7691,1,1,1,7691,True,0
Nate_7907,1,1,1,7907,True,0
Nateansive_3176,1,1,1,3176,True,0
Nateansive_4075,1,0,1,4075,True,1
Nateansive_512,1,2,2,512,True,0
Navages_213,1,0,1,213,True,1
Navages_3826,1,0,1,3826,True,1
Navages_4547,1,1,1,4547,True,0
Navages_5894,1,1,1,5894,True,0
Navages_9157,2,3,6,9157,False,3
Neceriont_1907,1,0,1,1907,True,1
Neceriont_3487,1,0,1,3487,True,1
Neceriont_4917,1,1,1,4917,True,0
Netshaless_8605,2,3,5,8605,False,2
Newtontoss_5688,1,1,1,5688,True,0
Newtontoss_6813,1,0,1,6813,True,1
Newtontoss_8123,1,0,1,8123,True,1
Newtontoss_9089,1,0,1,9089,True,1
Nguerrettye_4457,1,1,1,4457,True,0
Nguerrettye_7545,1,0,1,7545,True,1
Nichaner_1024,1,1,1,1024,True,0
Nichaner_4267,1,2,2,4267,True,0
Nichaner_6178,1,0,1,6178,True,1
Nichoan_1413,1,0,1,1413,True,1
Nichoan_2944,2,1,4,2944,False,3
Nichoan_459,1,0,1,459,True,1
Nichoan_5571,1,1,1,5571,True,0
Nichoan_679,1,0,1,679,True,1
Nieldson_6766,1,0,1,6766,True,1
Nieldson_806,2,1,2,806,False,1
Nieldsond_7878,1,0,1,7878,True,1
Nieldsond_8252,1,0,3,8252,True,3
Nifficaus_6590,2,1,2,6590,False,1
Nobleyes_4319,1,0,1,4319,True,1
Noelan_3327,1,0,1,3327,True,1
Noelan_797,1,0,1,797,True,1
Noelan_8654,1,0,1,8654,True,1
Noeley_1433,1,0,1,1433,True,1
Noeley_4158,1,0,1,4158,True,1
Noeley_7622,1,0,1,7622,True,1
Nolds_2416,1,0,1,2416,True,1
Nolds_4492,1,1,1,4492,True,0
Nolds_5622,1,1,1,5622,True,0
Nolds_5764,1,1,1,5764,True,0
Nolds_6192,1,1,1,6192,True,0
Nolds_9075,1,0,1,9075,True,1
Norrison_1307,1,0,1,1307,True,1
Norrison_1827,1,0,1,1827,True,1
Norrison_7105,1,1,1,7105,True,0
Norrison_8343,1,0,1,8343,True,1
Norrison_987,1,0,1,987,True,1
Norry_2229,1,0,1,2229,True,1
Norry_4132,1,0,1,4132,True,1
Noxiong_2377,1,1,1,2377,True,0
Noxiong_2676,1,1,1,2676,True,0
Noxnuther_3034,1,0,1,3034,True,1
Noxnuther_7167,1,1,1,7167,True,0
Noxnuther_9276,1,0,1,9276,True,1
Nutca_3209,1,1,1,3209,True,0
Nutca_5900,1,3,3,5900,True,0
Nuthe_1536,1,1,1,1536,True,0
Nuthe_6246,1,0,1,6246,True,1
Nutte_7968,1,1,1,7968,True,0
Nutte_811,1,2,2,811,True,0
Nutte_8537,2,2,3,8537,False,1
Nutty_1185,1,0,1,1185,True,1
Nutty_6934,2,1,2,6934,False,1
Nutty_8225,1,0,1,8225,True,1
Obeaded_4677,1,0,1,4677,True,1
Obeaded_487,1,0,1,487,True,1
Obeaded_6994,1,1,1,6994,True,0
Obedaming_7253,1,1,1,7253,True,0
Obedaming_922,2,1,2,922,False,1
Objeciane_1075,1,2,2,1075,True,0
Objeciane_289,1,1,1,289,True,0
Objeciane_4066,2,1,2,4066,False,1
Obnoble_275,1,1,1,275,True,0
Obnoble_6947,1,1,1,6947,True,0
Obnoftle_2553,1,1,1,2553,True,0
Obnoftle_6988,2,1,2,6988,False,1
Obsentork_7748,1,0,2,7748,True,2
Ocherman_2819,1,0,1,2819,True,1
Ocherman_327,1,1,1,327,True,0
Ocherman_5732,1,0,1,5732,True,1
Ocherman_7768,1,1,1,7768,True,0
Oconley_1515,1,0,1,1515,True,1
Oconley_2003,1,0,1,2003,True,1
Oconley_2027,1,1,1,2027,True,0
Oconley_2671,1,0,1,2671,True,1
Oconley_3426,1,0,1,3426,True,1
Oconley_5330,1,1,1,5330,True,0
Oconley_7767,1,1,1,7767,True,0
Oderient_1243,1,0,1,1243,True,1
Oderient_1653,1,0,1,1653,True,1
Officled_5539,1,0,1,5539,True,1
Ofracculy_1,1,0,1,1,True,1
Oidederval_2327,1,1,1,2327,True,0
Oidederval_849,1,2,2,849,True,0
Oillepint_3485,2,1,2,3485,False,1
Oillepint_6512,1,1,1,6512,True,0
Oillicaly_586,1,1,1,586,True,0
Oilloody_1606,1,1,1,1606,True,0
Oilloody_3364,1,0,1,3364,True,1
Oilloody_768,2,1,2,768,False,1
Oilpfulle_2523,1,1,1,2523,True,0
Oilpfulle_6967,1,0,1,6967,True,1
Oilpuring_2404,1,1,1,2404,True,0
Oilpuring_3014,1,0,1,3014,True,1
Oinded_2115,1,1,1,2115,True,0
Oingwhedly_34,1,1,1,34,True,0
Oirmplathy_8276,1,1,1,8276,True,0
Olivasquez_3598,1,0,1,3598,True,1
Olivasquez_5235,1,0,1,5235,True,1
Olivasquez_8005,2,1,3,8005,False,2
Olshaffey_4065,1,0,1,4065,True,1
Olshaffey_5854,1,1,1,5854,True,0
Olshaffey_6459,1,0,1,6459,True,1
Olshaffey_7187,1,1,1,7187,True,0
Onbre_3688,1,3,3,3688,True,0
Oncy_3561,1,1,1,3561,True,0
Oncy_7447,1,0,1,7447,True,1
One_7283,1,1,1,7283,True,0
One_8165,1,0,1,8165,True,1
Oneidson_1115,1,1,1,1115,True,0
Oneidson_4521,1,0,1,4521,True,1
Oneidson_7077,1,0,1,7077,True,1
Oneiles_205,1,0,1,205,True,1
Oneiles_2130,1,0,1,2130,True,1
Oneiles_3365,1,1,1,3365,True,0
Oneiles_437,1,0,2,437,True,2
Oneiles_4529,1,0,1,4529,True,1
Oneiles_5885,2,5,8,5885,False,3
Oneiles_7770,1,0,2,7770,True,2
Onell_6411,1,0,1,6411,True,1
Onpie_3489,2,1,2,3489,False,1
Openduave_3318,1,5,5,3318,True,0
Openduave_6514,1,0,1,6514,True,1
Openduave_7353,2,2,3,7353,False,1
Openduave_8920,1,0,1,8920,True,1
Opie_4762,1,1,1,4762,True,0
Opie_6901,1,0,1,6901,True,1
Opité_4176,1,2,2,4176,True,0
Oppont_5769,1,2,2,5769,True,0
Oppont_8043,1,1,1,8043,True,0
Oppressive_2019,2,1,2,2019,False,1
Opshaft_1112,1,1,1,1112,True,0
Opshaft_5112,1,1,1,5112,True,0
Opshaft_5257,1,0,1,5257,True,1
Opshaft_9267,1,2,2,9267,True,0
Opshoent_5320,1,0,1,5320,True,1
Opshosent_7667,1,1,1,7667,True,0
Optionful_8556,2,1,2,8556,False,1
Ormler_600,1,1,1,600,True,0
Ortinericey_2891,1,0,1,2891,True,1
Ourcul_6676,1,1,1,6676,True,0
Ousious_571,2,4,6,571,False,2
Ousious_5780,1,3,3,5780,True,0
Ousious_7680,1,0,1,7680,True,1
Ousious_8087,1,1,1,8087,True,0
Owerson_2636,1,0,1,2636,True,1
Owerson_5390,1,3,3,5390,True,0
Owerson_6973,1,0,1,6973,True,1
Owerson_7791,1,0,1,7791,True,1
Owery_1865,1,1,1,1865,True,0
Owery_7216,1,1,1,7216,True,0
Owery_7595,1,1,1,7595,True,0
Pabler_2826,1,0,2,2826,True,2
Pacerty_3641,1,1,1,3641,True,0
Pacerty_3805,1,0,1,3805,True,1
Pacerty_6357,1,0,1,6357,True,1
Pacerty_7273,1,1,1,7273,True,0
Pacerty_834,1,0,1,834,True,1
Pacticious_8120,1,1,1,8120,True,0
Pagedy_1994,1,1,1,1994,True,0
Pagedy_2125,1,0,1,2125,True,1
Pager_1572,1,0,1,1572,True,1
Pager_3437,2,1,2,3437,False,1
Pager_8922,1,1,1,8922,True,0
Pager_9188,1,0,1,9188,True,1
Paie_3862,1,2,2,3862,True,0
Paie_6699,1,0,1,6699,True,1
Paie_9231,2,2,3,9231,False,1
Palmes_1991,2,1,2,1991,False,1
Palmes_5044,1,0,1,5044,True,1
Palmes_7650,2,1,2,7650,False,1
Pamca_1712,1,0,1,1712,True,1
Pamca_4568,1,0,1,4568,True,1
Pamca_637,1,0,1,637,True,1
Panad_2927,1,1,1,2927,True,0
Panad_6451,1,0,1,6451,True,1
Panad_7292,1,0,1,7292,True,1
Pane_1269,1,0,1,1269,True,1
Pane_5572,1,1,1,5572,True,0
Pane_6262,2,1,2,6262,False,1
Panie_6422,2,1,3,6422,False,2
Panie_7041,1,1,1,7041,True,0
Panie_8491,1,1,1,8491,True,0
Panspic_7716,1,1,1,7716,True,0
Parbage_2683,1,1,1,2683,True,0
Parbage_4233,1,0,1,4233,True,1
Parbage_534,1,0,2,534,True,2
Parbleake_6305,2,1,2,6305,False,1
Pare_4128,2,2,3,4128,False,1
Pare_8344,1,2,2,8344,True,0
Parklaney_3568,1,0,1,3568,True,1
Parklaney_522,1,0,1,522,True,1
Parklaney_5750,1,0,1,5750,True,1
Parrett_2958,1,0,1,2958,True,1
Parrett_3597,1,0,1,3597,True,1
Parrett_9064,1,0,1,9064,True,1
Parsoney_1714,1,0,1,1714,True,1
Parsoney_2905,1,0,1,2905,True,1
Parsoney_3483,1,0,1,3483,True,1
Parsoney_4411,1,1,1,4411,True,0
Parsoney_8411,1,1,1,8411,True,0
Part_1658,1,1,1,1658,True,0
Part_3293,1,1,1,3293,True,0
Part_5462,1,0,1,5462,True,1
Part_8812,1,0,1,8812,True,1
Parta_3946,1,0,1,3946,True,1
Parta_4415,1,0,1,4415,True,1
Parta_518,1,1,1,518,True,0
Parte_1080,1,0,1,1080,True,1
Parté_2823,1,1,1,2823,True,0
Parté_5322,1,1,1,5322,True,0
Parté_683,1,0,1,683,True,1
Parymider_2512,2,1,2,2512,False,1
Parymider_913,1,0,1,913,True,1
Pasharne_3474,2,3,4,3474,False,1
Pashe_148,1,0,1,148,True,1
Paska_1977,1,1,1,1977,True,0
Paska_3219,1,0,1,3219,True,1
Paska_4335,1,0,1,4335,True,1
Paska_653,1,1,1,653,True,0
Paste_3501,1,0,1,3501,True,1
Paste_9139,1,0,1,9139,True,1
Paterpad_5606,1,1,1,5606,True,0
Patimonne_1625,2,1,2,1625,False,1
Patimonne_7148,1,1,1,7148,True,0
Patoetic_3976,1,1,1,3976,True,0
Patoetic_5061,1,2,2,5061,True,0
Patoetic_7746,1,1,1,7746,True,0
Patrichane_1734,1,1,1,1734,True,0
Patrichane_2472,1,0,1,2472,True,1
Patrichane_6443,1,1,1,6443,True,0
Patrichane_6863,1,0,1,6863,True,1
Patrichane_6887,1,0,1,6887,True,1
Patrichane_8330,1,0,1,8330,True,1
Patteraley_2296,1,1,1,2296,True,0
Patteraley_3815,1,0,1,3815,True,1
Patteraley_4565,1,0,1,4565,True,1
Patteraley_7095,1,1,1,7095,True,0
Patthews_3308,1,0,1,3308,True,1
Patthews_3626,1,1,1,3626,True,0
Patthews_4027,1,1,1,4027,True,0
Patthews_5290,1,0,1,5290,True,1
Patthews_5412,1,1,1,5412,True,0
Patthews_7093,1,0,1,7093,True,1
Patthews_7671,1,0,1,7671,True,1
Patthews_8229,1,1,1,8229,True,0
Paulllegory_1690,1,0,1,1690,True,1
Paulllegory_7981,1,0,2,7981,True,2
Paulllegory_9148,1,0,1,9148,True,1
Paynard_1355,1,1,1,1355,True,0
Paynard_7255,1,0,1,7255,True,1
Paynard_7926,1,0,1,7926,True,1
Paynard_8124,1,0,1,8124,True,1
Pead_115,1,1,1,115,True,0
Pead_1427,2,1,2,1427,False,1
Pead_7217,1,1,1,7217,True,0
Pead_7802,1,0,1,7802,True,1
Peake_3019,1,0,1,3019,True,1
Peake_3961,1,1,1,3961,True,0
Peake_6422,1,0,1,6422,True,1
Peane_2356,2,2,3,2356,False,1
Pearsalason_2034,1,0,1,2034,True,1
Pearsalason_3873,1,0,1,3873,True,1
Pearsalason_4635,1,1,1,4635,True,0
Pearsalason_5523,1,0,1,5523,True,1
Peate_5255,1,1,1,5255,True,0
Peckers_3897,1,0,1,3897,True,1
Peckers_4804,1,1,1,4804,True,0
Peckers_868,1,1,1,868,True,0
Peckerson_2617,1,0,1,2617,True,1
Peckerson_3168,1,1,1,3168,True,0
Peckerson_481,1,1,1,481,True,0
Peckerson_5528,1,0,1,5528,True,1
Peckerson_6388,1,1,1,6388,True,0
Peckerson_7170,1,0,1,7170,True,1
Pecketton_2145,1,0,1,2145,True,1
Pecketton_4091,1,1,1,4091,True,0
Pecketton_66,1,0,1,66,True,1
Peducting_6865,2,1,2,6865,False,1
Pelie_4831,1,1,1,4831,True,0
Pelte_6906,1,2,2,6906,True,0
Pelte_9010,1,1,1,9010,True,0
Penashley_4081,1,0,1,4081,True,1
Pentical_2693,1,0,1,2693,True,1
Pentical_8673,1,1,1,8673,True,0
Pentss_1216,1,1,1,1216,True,0
Pentss_2444,1,0,1,2444,True,1
Pentss_2580,1,0,1,2580,True,1
Pentss_3338,1,1,1,3338,True,0
Pentss_3911,1,1,1,3911,True,0
Pentss_4120,1,0,1,4120,True,1
Pentss_4991,1,0,1,4991,True,1
Pepie_3645,1,5,5,3645,True,0
Pepie_4508,1,0,3,4508,True,3
Perable_4207,1,2,2,4207,True,0
Perable_7159,1,1,1,7159,True,0
Perable_9015,1,0,1,9015,True,1
Perie_2442,1,1,1,2442,True,0
Perie_8344,1,1,1,8344,True,0
Perie_8941,2,1,3,8941,False,2
Perkings_2700,1,0,1,2700,True,1
Perkinson_6067,1,0,1,6067,True,1
Perle_337,1,2,2,337,True,0
Perle_6711,1,0,1,6711,True,1
Perle_9248,1,1,1,9248,True,0
Pernard_5778,1,0,1,5778,True,1
Pernard_7162,1,0,1,7162,True,1
Perne_6229,1,1,1,6229,True,0
Perne_8978,1,0,1,8978,True,1
Perneernal_4258,1,0,3,4258,True,3
Pernised_8117,2,2,3,8117,False,1
Pernised_8203,2,1,2,8203,False,1
Perrerojass_1673,1,0,1,1673,True,1
Perrerojass_5889,1,0,1,5889,True,1
Persed_1829,2,1,2,1829,False,1
